id,text,superpower,type,category,use_case,chart_type,data_type,options,help_text,definition,tags,include_in_scoring,include_in_benchmarking,is_scored,base_weight,polarity,scoring_config,tolerance,tolerance_min_legal,tolerance_max_legal,validation,validation_rule,unit,unit_display_name,unit_type,currency_code,question_priority,question_version,historical_comparability,commonality,is_required,depends_on,sub_power,sub_power_code,sub_power_order,source,data_sensitivity,stability,benchmark_group,benchmark_display,difficulty,update_frequency,region,status,replaced_by,response_format,na_handling,lumi_tier,pii_warning,redaction_required,matrix_rows,matrix_columns,created_at,updated_at,response_polarity,data_display_type,default_chart_type,sector_modifiers,fte_band_modifiers,matrix,purpose,fte_modifiers,active,is_active,scoring_rule,is_core,score_map,short_description,search_description,search_embedding,embedding_updated_at
PROC_HRPE_05,What percentage of employees complete any required formal performance review on time?,Processes,single_select,metric,benchmark,quartile,categorical,"[{""code"": ""NOT_APPLICABLE_NO_FORMAL_PERFORMANCE_REVIEW_PROCESS"", ""label"": ""Not applicable (no formal performance review process)"", ""order"": 1, ""is_na"": true}, {""code"": ""0"", ""label"": ""0%"", ""order"": 2, ""is_na"": false}, {""code"": ""1_24"", ""label"": ""1%–24%"", ""order"": 3, ""is_na"": false}, {""code"": ""25_49"", ""label"": ""25%–49%"", ""order"": 4, ""is_na"": false}, {""code"": ""50_74"", ""label"": ""50%–74%"", ""order"": 5, ""is_na"": false}, {""code"": ""75_94"", ""label"": ""75%–94%"", ""order"": 6, ""is_na"": false}, {""code"": ""95_100"", ""label"": ""95%–100%"", ""order"": 7, ""is_na"": false}, {""code"": ""NOT_TRACKED"", ""label"": ""Not tracked"", ""order"": 8, ""is_na"": true}]",Select the band that best matches your organisation's current data.,The approximate percentage band for: What percentage of employees complete any required formal performance review on time,"{""Processes"",""Effectiveness"",""metric"",""benchmark"",""single_select""}",TRUE,TRUE,TRUE,1,neutral,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""0"": 0.0, ""1_24"": 20.0, ""25_49"": 40.0, ""50_74"": 60.0, ""75_94"": 80.0, ""95_100"": 100.0}, ""na_codes"": [""NOT_APPLICABLE_NO_FORMAL_PERFORMANCE_REVIEW_PROCESS"", ""NOT_TRACKED""], ""polarity"": ""neutral""}","{""hard_min"": 0, ""hard_max"": 100, ""soft_min"": null, ""soft_max"": null, ""unit"": ""%""}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,%,%,percentage,,101,v1.6_lang_final,high,high,TRUE,{},Effectiveness,PRO_EFFICIENCY,4,Internal,low,variable,Complete any requirement formal performance review on time rate,Complete any requirement formal performance review on time rate,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Core,FALSE,FALSE,[],[],2026-01-12 10:58:01.090671+00,2026-02-03 16:47:33.216316+00,neutral,distribution,quartile,{},{},{},benchmark,{},TRUE,TRUE,default,TRUE,{},Complete any requirement formal performance review on time rate,complete any requirement formal performance review on time rate complete any requirement formal performance review on time rate what percentage of employees complete any required formal performance review on time? processes effectiveness metric single_select categorical % hr processes governance systems digital experience,[],2026-01-16 22:24:48.698+00
PUR_ALI_027,Are organisational objectives explicitly aligned to the stated purpose?,Purpose,single_select,metric,purpose,stacked_bar,categorical,"[{""code"": ""YES"", ""label"": ""Yes"", ""order"": 1, ""is_na"": false}, {""code"": ""PARTIALLY"", ""label"": ""Partially"", ""order"": 2, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 3, ""is_na"": false}]",Select the option that best reflects current practice.,Are organisational objectives explicitly aligned to the stated purpose?,"{""Purpose"",""Alignment"",""metric"",""purpose"",""single_select""}",TRUE,TRUE,TRUE,1,neutral,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES"": 0.0, ""PARTIALLY"": 50.0, ""NO"": 100.0}, ""polarity"": ""neutral""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,28,v1.6_lang_final,high,variable,TRUE,{},Alignment,PUR_ALIGNMENT,3,Purpose Master Expansion (7-Level Framework),low,stable,Organisational objectives explicitly aligned to the stated,Organisational objectives explicitly aligned to the stated,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-01-12 10:58:01.090671+00,2026-01-16 22:24:48.991099+00,neutral,distribution,stacked_bar,{},{},{},purpose,{},TRUE,TRUE,default,FALSE,{},Organisational objectives explicitly aligned to the stated,organisational objectives explicitly aligned to the stated organisational objectives explicitly aligned to the stated are organisational objectives explicitly aligned to the stated purpose? purpose alignment metric single_select categorical purpose values alignment engagement,[],2026-01-16 22:24:48.956+00
PUR_ALIG_GF_3143ae0e,Are team or departmental objectives formally aligned to organisational goals?,Purpose,single_select,policy,benchmark,stacked_bar,categorical,"[{""code"": ""YES_ALL_TEAMS"", ""label"": ""Yes – all teams"", ""order"": 1, ""is_na"": false}, {""code"": ""YES_SOME_TEAMS"", ""label"": ""Yes – some teams"", ""order"": 2, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 3, ""is_na"": false}]",Select the option that best describes your organisation's current approach.,Are team or departmental objectives formally aligned to organisational goals?,"{""Purpose"",""Alignment"",""policy"",""benchmark"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES_ALL_TEAMS"": 0.0, ""YES_SOME_TEAMS"": 50.0, ""NO"": 100.0}, ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v1.3_gapfill,medium,medium,FALSE,{},Alignment,PUR_ALIGNMENT,3,gap_fill_min3,low,stable,Team or departmental objectives formally aligned,Team or departmental objectives formally aligned,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-01-12 10:58:02.932749+00,2026-01-16 22:23:51.021228+00,positive,distribution,stacked_bar,{},{},{},benchmark,{},TRUE,TRUE,default,FALSE,{},Team or departmental objectives formally aligned,team or departmental objectives formally aligned team or departmental objectives formally aligned are team or departmental objectives formally aligned to organisational goals? purpose alignment policy single_select categorical purpose values alignment engagement,[],2026-01-16 22:23:50.99+00
PUR_ALIG_GF_bee65944,Is organisational purpose referenced in strategic decision-making documents?,Purpose,single_select,policy,benchmark,stacked_bar,categorical,"[{""code"": ""YES"", ""label"": ""Yes"", ""order"": 1, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 2, ""is_na"": false}]",Select the option that best describes your organisation's current approach.,Is organisational purpose referenced in strategic decision-making documents?,"{""Purpose"",""Alignment"",""policy"",""benchmark"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES"": 0.0, ""NO"": 100.0}, ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v1.3_gapfill,medium,medium,FALSE,{},Alignment,PUR_ALIGNMENT,3,gap_fill_min3,low,stable,Organisational purpose referenced in strategic,Organisational purpose referenced in strategic,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-01-12 10:58:02.932749+00,2026-01-16 22:31:01.371381+00,positive,distribution,stacked_bar,{},{},{},benchmark,{},TRUE,TRUE,default,FALSE,{},Organisational purpose referenced in strategic,organisational purpose referenced in strategic organisational purpose referenced in strategic is organisational purpose referenced in strategic decision-making documents? purpose alignment policy single_select categorical purpose values alignment engagement,[],2026-01-16 22:31:01.344+00
PUR_ALIGN_01,Is the organisation's purpose clearly reflected in your strategy and priorities?,Purpose,single_select,practice,culture,stacked_bar,categorical,"[{""code"": ""YES"", ""label"": ""Yes"", ""order"": 1, ""is_na"": false}, {""code"": ""PARTLY"", ""label"": ""Partly"", ""order"": 2, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 3, ""is_na"": false}]",Select the option that best describes your organisation's current approach.,Is the organisation's purpose clearly reflected in your strategy and priorities,"{""Purpose"",""Connection"",""practice"",""culture"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES"": 0.0, ""PARTLY"": 50.0, ""NO"": 100.0}, ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,186,v1.6_lang_final,high,high,TRUE,{},Connection,PUR_PRIDE,4,Internal,low,stable,The organisation's purpose clearly reflected in your,The organisation's purpose clearly reflected in your,easy,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Core,FALSE,FALSE,[],[],2026-01-12 10:58:02.398111+00,2026-02-03 16:52:17.539231+00,positive,distribution,stacked_bar,{},{},{},culture,{},TRUE,TRUE,default,TRUE,{},The organisation's purpose clearly reflected in your,the organisation's purpose clearly reflected in your the organisation's purpose clearly reflected in your is the organisation's purpose clearly reflected in your strategy and priorities? purpose connection practice single_select categorical purpose values alignment engagement,[],2026-01-16 22:25:18.629+00
PUR_ALIGN_02,"Are major decisions (for example, investments, partnerships, restructures) tested against purpose and values before approval?",Purpose,single_select,practice,culture,stacked_bar,categorical,"[{""code"": ""YES_ROUTINELY"", ""label"": ""Yes – routinely"", ""order"": 1, ""is_na"": false}, {""code"": ""SOMETIMES"", ""label"": ""Sometimes"", ""order"": 2, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 3, ""is_na"": false}]",Select the option that best describes your organisation's current approach.,"Are major decisions (for example, investments, partnerships, restructures) tested against purpose and values before approval","{""Purpose"",""Values"",""practice"",""culture"",""single_select""}",TRUE,TRUE,TRUE,1,neutral,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES_ROUTINELY"": 0.0, ""SOMETIMES"": 50.0, ""NO"": 100.0}, ""polarity"": ""neutral""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,187,v1.6_lang_final,high,high,TRUE,{},Values,PUR_VALUES,2,Internal,low,stable,Major decisions,Major decisions by level,easy,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Core,FALSE,FALSE,[],[],2026-01-12 10:58:02.398111+00,2026-01-16 22:23:28.415563+00,neutral,distribution,stacked_bar,{},{},{},culture,{},TRUE,TRUE,default,TRUE,{},Major decisions by level,"major decisions by level major decisions are major decisions (for example, investments, partnerships, restructures) tested against purpose and values before approval? purpose values practice single_select categorical purpose values alignment engagement",[],2026-01-16 22:23:28.383+00
PUR_CLA_01,"Does your organisation have a documented purpose statement (e.g., purpose/mission) that is actively used?",Purpose,single_select,practice,benchmark,stacked_bar,categorical,"[{""code"": ""YES_DOCUMENTED_AND_FORMALLY_APPROVED"", ""label"": ""Yes – documented and formally approved"", ""order"": 1, ""is_na"": false}, {""code"": ""YES_DOCUMENTED_BUT_NOT_FORMALLY_APPROVED"", ""label"": ""Yes – documented but not formally approved"", ""order"": 2, ""is_na"": false}, {""code"": ""IN_DEVELOPMENT"", ""label"": ""In development"", ""order"": 3, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 4, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 5, ""is_na"": true}]",Select one option that best describes your organisation.,"Categorical response describing: Does your organisation have a documented purpose statement (e.g., purpose/mission) that is actively used?","{""Purpose"",""Clarity"",""practice"",""benchmark"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES_DOCUMENTED_AND_FORMALLY_APPROVED"": 0.0, ""YES_DOCUMENTED_BUT_NOT_FORMALLY_APPROVED"": 33.33, ""IN_DEVELOPMENT"": 66.67, ""NO"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v1.6_lang_final,high,medium,TRUE,{},Clarity,PUR_CLARITY,1,Gap Fill - Subpower Coverage (2026-02),low,stable,"Documented purpose statement (e.g., purpose/mission) that is actively used","Documented purpose statement (e.g., purpose/mission) that is actively used (in place)",medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-03 00:00:00+00,2026-02-03 00:00:00+00,positive,distribution,stacked_bar,{},{},{},benchmark,{},TRUE,TRUE,default,FALSE,{},"Documented purpose statement (e.g., purpose/mission) that is actively used (in place)","documented purpose statement (e.g., purpose/mission) that is actively used (in place) documented purpose statement (e.g., purpose/mission) that is actively used does your organisation have a documented purpose statement (e.g., purpose/mission) that is actively used? purpose clarity practice single_select categorical purpose values alignment engagement",[],2026-02-03 00:00:00+00
PUR_CLA_02,How clearly do employees understand the organisation's purpose?,Purpose,single_select,practice,benchmark,stacked_bar,categorical,"[{""code"": ""VERY_UNCLEAR"", ""label"": ""Very unclear"", ""order"": 1, ""is_na"": false}, {""code"": ""SOMEWHAT_UNCLEAR"", ""label"": ""Somewhat unclear"", ""order"": 2, ""is_na"": false}, {""code"": ""NEITHER_CLEAR_NOR_UNCLEAR"", ""label"": ""Neither clear nor unclear"", ""order"": 3, ""is_na"": false}, {""code"": ""SOMEWHAT_CLEAR"", ""label"": ""Somewhat clear"", ""order"": 4, ""is_na"": false}, {""code"": ""VERY_CLEAR"", ""label"": ""Very clear"", ""order"": 5, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 6, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: How clearly do employees understand the organisation's purpose?,"{""Purpose"",""Clarity"",""practice"",""benchmark"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""VERY_UNCLEAR"": 0.0, ""SOMEWHAT_UNCLEAR"": 25.0, ""NEITHER_CLEAR_NOR_UNCLEAR"": 50.0, ""SOMEWHAT_CLEAR"": 75.0, ""VERY_CLEAR"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v1.6_lang_final,high,medium,TRUE,{},Clarity,PUR_CLARITY,1,Gap Fill - Subpower Coverage (2026-02),low,stable,Purpose understanding,Purpose understanding clarity,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-03 00:00:00+00,2026-02-03 00:00:00+00,positive,distribution,stacked_bar,{},{},{},benchmark,{},TRUE,TRUE,default,FALSE,{},Purpose understanding clarity,purpose understanding clarity purpose understanding how clearly do employees understand the organisation's purpose? purpose clarity practice single_select categorical purpose values alignment engagement,[],2026-02-03 00:00:00+00
PUR_CLA_03,How well do employees understand how their role contributes to the organisation's purpose?,Purpose,single_select,practice,benchmark,stacked_bar,categorical,"[{""code"": ""NOT_AT_ALL"", ""label"": ""Not at all"", ""order"": 1, ""is_na"": false}, {""code"": ""SLIGHTLY"", ""label"": ""Slightly"", ""order"": 2, ""is_na"": false}, {""code"": ""MODERATELY"", ""label"": ""Moderately"", ""order"": 3, ""is_na"": false}, {""code"": ""VERY_WELL"", ""label"": ""Very well"", ""order"": 4, ""is_na"": false}, {""code"": ""COMPLETELY"", ""label"": ""Completely"", ""order"": 5, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 6, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: How well do employees understand how their role contributes to the organisation's purpose?,"{""Purpose"",""Clarity"",""practice"",""benchmark"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""NOT_AT_ALL"": 0.0, ""SLIGHTLY"": 25.0, ""MODERATELY"": 50.0, ""VERY_WELL"": 75.0, ""COMPLETELY"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v1.6_lang_final,high,medium,TRUE,{},Clarity,PUR_CLARITY,1,Gap Fill - Subpower Coverage (2026-02),low,stable,Role contribution to purpose,Role-to-purpose contribution understanding,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-03 00:00:00+00,2026-02-03 00:00:00+00,positive,distribution,stacked_bar,{},{},{},benchmark,{},TRUE,TRUE,default,FALSE,{},Role-to-purpose contribution understanding,role-to-purpose contribution understanding role contribution to purpose how well do employees understand how their role contributes to the organisation's purpose? purpose clarity practice single_select categorical purpose values alignment engagement,[],2026-02-03 00:00:00+00
PUR_CLAR_01,Does your organisation have a written purpose statement that explains why it exists (beyond making money)?,Purpose,single_select,policy,culture,stacked_bar,categorical,"[{""code"": ""YES"", ""label"": ""Yes"", ""order"": 1, ""is_na"": false}, {""code"": ""IN_DEVELOPMENT"", ""label"": ""In development"", ""order"": 2, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 3, ""is_na"": false}]",Select the option that best describes whether this is formally in place in your organisation.,Whether your organisation have a written purpose statement that explains why it exists (beyond making money),"{""Purpose"",""Connection"",""policy"",""culture"",""single_select""}",TRUE,TRUE,TRUE,1,neutral,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES"": 0.0, ""IN_DEVELOPMENT"": 50.0, ""NO"": 100.0}, ""polarity"": ""neutral""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,178,v1.6_lang_final,high,high,TRUE,{},Connection,PUR_PRIDE,4,Internal,low,stable,Purpose statement existence,Purpose statement existence,easy,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Core,FALSE,FALSE,[],[],2026-01-12 10:58:01.090671+00,2026-02-03 16:52:17.539231+00,neutral,distribution,stacked_bar,{},{},{},culture,{},TRUE,TRUE,default,TRUE,{},Purpose statement existence,purpose statement existence purpose statement existence does your organisation have a written purpose statement that explains why it exists (beyond making money)? purpose connection policy single_select categorical purpose values alignment engagement,[],2026-01-16 22:24:49.272+00
PUR_CLAR_02,Is the purpose statement formally approved by senior leadership or the board?,Purpose,single_select,policy,culture,stacked_bar,categorical,"[{""code"": ""YES"", ""label"": ""Yes"", ""order"": 1, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 2, ""is_na"": false}, {""code"": ""IN_DEVELOPMENT"", ""label"": ""In development"", ""order"": 3, ""is_na"": false}]",Select the option that best describes whether this is formally in place in your organisation.,Is the purpose statement formally approved by senior leadership or the board,"{""Purpose"",""Connection"",""policy"",""culture"",""single_select""}",TRUE,TRUE,TRUE,1,neutral,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES"": 0.0, ""NO"": 50.0, ""IN_DEVELOPMENT"": 100.0}, ""polarity"": ""neutral""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,179,v1.6_lang_final,high,high,TRUE,{},Connection,PUR_PRIDE,4,Internal,low,stable,The purpose statement formally approved by senior,The purpose statement formally approved by senior,easy,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Core,FALSE,FALSE,[],[],2026-01-12 10:58:01.090671+00,2026-02-03 16:52:17.539231+00,neutral,distribution,stacked_bar,{},{},{},culture,{},TRUE,TRUE,default,TRUE,{},The purpose statement formally approved by senior,the purpose statement formally approved by senior the purpose statement formally approved by senior is the purpose statement formally approved by senior leadership or the board? purpose connection policy single_select categorical purpose values alignment engagement,[],2026-01-16 22:24:47.391+00
PUR_CLAR_04,How clearly do employees understand the purpose overall?,Purpose,single_select,practice,culture,stacked_bar,categorical,"[{""code"": ""VERY_UNCLEAR"", ""label"": ""Very unclear"", ""order"": 1, ""is_na"": false}, {""code"": ""SOMEWHAT_UNCLEAR"", ""label"": ""Somewhat unclear"", ""order"": 2, ""is_na"": false}, {""code"": ""NEITHER_CLEAR_NOR_UNCLEAR"", ""label"": ""Neither clear nor unclear"", ""order"": 3, ""is_na"": false}, {""code"": ""SOMEWHAT_CLEAR"", ""label"": ""Somewhat clear"", ""order"": 4, ""is_na"": false}, {""code"": ""VERY_CLEAR"", ""label"": ""Very clear"", ""order"": 5, ""is_na"": false}, {""code"": ""NOT_MEASURED"", ""label"": ""Not measured"", ""order"": 6, ""is_na"": false}]",Select the option that best describes your organisation's current approach.,How clearly do employees understand the purpose overall,"{""Purpose"",""Connection"",""practice"",""culture"",""single_select""}",TRUE,TRUE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""VERY_UNCLEAR"": 0.0, ""SOMEWHAT_UNCLEAR"": 20.0, ""NEITHER_CLEAR_NOR_UNCLEAR"": 40.0, ""SOMEWHAT_CLEAR"": 60.0, ""VERY_CLEAR"": 80.0, ""NOT_MEASURED"": 100.0}, ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,181,v1.6_lang_final,high,high,TRUE,{},Connection,PUR_PRIDE,4,Internal,low,stable,Clarity of employees understand the purpose overall,Clarity of employees understand the purpose overall,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Core,FALSE,FALSE,[],[],2026-01-12 10:58:02.398111+00,2026-02-03 16:52:17.539231+00,positive,distribution,stacked_bar,{},{},{},culture,{},TRUE,TRUE,default,TRUE,{},Clarity of employees understand the purpose overall,clarity of employees understand the purpose overall clarity of employees understand the purpose overall how clearly do employees understand the purpose overall? purpose connection practice single_select categorical purpose values alignment engagement,[],2026-01-16 22:25:18.891+00
PUR_EC_01,Do employees understand how their work contributes to the organisation's purpose?,Purpose,single_select,practice,culture,stacked_bar,categorical,"[{""code"": ""STRONGLY_DISAGREE"", ""label"": ""Strongly disagree"", ""order"": 1, ""is_na"": false}, {""code"": ""DISAGREE"", ""label"": ""Disagree"", ""order"": 2, ""is_na"": false}, {""code"": ""NEITHER_AGREE_NOR_DISAGREE"", ""label"": ""Neither agree nor disagree"", ""order"": 3, ""is_na"": false}, {""code"": ""AGREE"", ""label"": ""Agree"", ""order"": 4, ""is_na"": false}, {""code"": ""STRONGLY_AGREE"", ""label"": ""Strongly agree"", ""order"": 5, ""is_na"": false}, {""code"": ""NOT_MEASURED"", ""label"": ""Not measured"", ""order"": 6, ""is_na"": false}]",Select the option that best describes your organisation's current approach.,Do employees understand how their work contributes to the organisation's purpose,"{""Purpose"",""Connection"",""practice"",""culture"",""single_select""}",TRUE,TRUE,TRUE,1,neutral,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""STRONGLY_DISAGREE"": 0.0, ""DISAGREE"": 20.0, ""NEITHER_AGREE_NOR_DISAGREE"": 40.0, ""AGREE"": 60.0, ""STRONGLY_AGREE"": 80.0, ""NOT_MEASURED"": 100.0}, ""polarity"": ""neutral""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": true, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,190,v1.6_lang_final,high,high,TRUE,{},Connection,PUR_PRIDE,4,Internal,low,stable,Role contribution to purpose,Purpose contribution understanding,medium,annually,UK,active,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Core,FALSE,FALSE,[],[],2026-01-12 10:58:02.398111+00,2026-02-03 16:52:17.539231+00,neutral,distribution,stacked_bar,{},{},{},culture,{},TRUE,TRUE,default,TRUE,{},Purpose contribution understanding,purpose contribution understanding role contribution to purpose do employees understand how their work contributes to the organisation's purpose? purpose connection practice single_select categorical purpose values alignment engagement,[],2026-01-16 22:25:19.331+00
